CustomerID,Age,Gender,City,is_Married,family_size,height,annual_income,job,is_physically_ok,has_taken_car_loan,preferable_fuel_choice,vehicle_choice
CusID_00235,34.0,Not_Specified,Sydney,Single,1.0,151.0,149440.0,Business,Yes,No,Diesel,Pickup-Truck
CusID_00236,29.0,Female,Shinjuku,Married,3.0,140.0,75600.0,Service,Yes,No,Hybrid,Utility vehicle
CusID_00237,18.0,Not_Specified,Los Angeles,Single,1.0,152.0,4000.0,Student,Yes,Yes,Petrol,Hatchback
CusID_00238,22.0,Male,Vancouver,Married,2.0,145.0,113020.0,Business,Yes,No,Petrol,Sports Coupe
CusID_00239,27.0,Male,Chennai,Married,6.0,174.0,56400.0,Business,Yes,Yes,Diesel,Utility Vehicle
CusID_00240,37.0,Male,London,Married,3.0,152.0,122780.0,Business,Yes,No,Petrol,Sports Coupe
CusID_00241,27.0,Male,Munich,Divorced,2.0,174.0,97180.0,Business,Yes,No,Diesel,Crossover
CusID_00242,31.0,Male,Berlin,Divorced,2.0,145.0,339900.0,Undisclosed,Yes,Yes,Diesel,Luxury Sedan
CusID_00243,33.0,Male,Florence,Married,5.0,145.0,153380.0,Business,Yes,No,Diesel,Sports Utility Vehicle
CusID_00244,42.0,Male,Mumbai,Divorced,3.0,174.0,149100.0,Service,Yes,No,Diesel,Sports Utility Vehicle
CusID_00245,,Female,Budapest,Married,2.0,149.0,136000.0,Service,Yes,No,Petrol,Sports Utility Vehicle
CusID_00246,30.0,Female,Barcelona,Single,1.0,153.0,117500.0,Business,Yes,No,Diesel,Luxury Coupe
CusID_00247,24.0,Female,Kuala Lampur,Single,1.0,156.0,,Student,Yes,Yes,Hybrid,Sedan
CusID_00248,22.0,Male,Toronto,Married,4.0,149.0,45500.0,Service,Yes,Yes,Diesel,Pickup-Truck
CusID_00249,25.0,Male,London,Married,4.0,151.0,92280.0,Business,Yes,No,Petrol,Sports Sedan
CusID_00250,28.0,Female,Florence,Divorced,3.0,158.0,34300.0,Service,Yes,Yes,Petrol,Compact Utility Vehicle
CusID_00251,35.0,Female,San Francisco,Married,3.0,144.0,84910.0,Business,Yes,Yes,Petrol,Sports Utility Vehicle
CusID_00252,25.0,Male,Kuala Lampur,Married,2.0,167.0,45050.0,Business,Yes,Yes,Petrol,Crossover
CusID_00253,33.0,Male,Kuala Lampur,Married,5.0,180.0,176100.0,Service,Yes,No,Petrol,Sports Sedan
CusID_00254,21.0,Not_Specified,Chennai,Single,1.0,158.0,28100.0,Service,Yes,Yes,Diesel,Sports Utility Vehicle
CusID_00255,22.0,Not_Specified,Los Angeles,Single,1.0,137.0,125300.0,Service,Yes,No,Petrol,Luxury Coupe
CusID_00256,39.0,Female,Munich,Single,1.0,163.0,47000.0,Service,Yes,Yes,Petrol,Sedan
CusID_00257,33.0,Male,Vienna,Married,5.0,167.0,,Service,Yes,No,Hybrid,Luxury Sedan
CusID_00258,22.0,Male,Vienna,Married,3.0,147.0,50240.0,Business,Yes,Yes,Diesel,Pickup-Truck
CusID_00259,19.0,Not_Specified,Vancouver,Single,1.0,139.0,2600.0,Service,Yes,Yes,Petrol,Hatchback
CusID_00260,24.0,Not_Specified,Vienna,,5.0,154.0,162800.0,Service,Yes,No,Petrol,Luxury Sedan
CusID_00261,60.0,Female,Chennai,Married,5.0,138.0,41590.0,Business,Yes,Yes,Petrol,Sedan
CusID_00262,20.0,Male,Florence,,1.0,154.0,6400.0,Service,Yes,Yes,Petrol,Hatchback
CusID_00263,28.0,Female,Florence,Single,1.0,142.0,185000.0,Service,Yes,No,Petrol,Convertible
CusID_00264,39.0,Male,London,Single,1.0,167.0,65960.0,Business,Yes,Yes,Petrol,Sportscar
CusID_00265,31.0,Male,Vienna,Married,6.0,148.0,62030.0,Business,Yes,Yes,Petrol,Compact Utility Vehicle
CusID_00266,34.0,Male,Vancouver,Married,4.0,178.0,128390.0,Business,Yes,No,Petrol,Sports Coupe
CusID_00267,23.0,Not_Specified,New York City,Divorced,4.0,139.0,33400.0,Service,Yes,Yes,,Crossover
CusID_00268,18.0,Male,Chennai,Single,1.0,172.0,7400.0,Service,Yes,Yes,Petrol,Hatchback
CusID_00269,17.0,Not_Specified,San Francisco,Single,1.0,157.0,3800.0,Service,Yes,Yes,Petrol,Hatchback
CusID_00270,19.0,Not_Specified,Los Angeles,Single,1.0,138.0,8300.0,Student,Yes,Yes,Hybrid,Hatchback
CusID_00271,26.0,Female,San Francisco,Divorced,3.0,142.0,161900.0,Service,No,No,Hybrid,Station Wagon
CusID_00272,35.0,Female,London,Married,2.0,155.0,134200.0,Service,Yes,No,Petrol,Sports Utility Vehicle
CusID_00273,32.0,Female,Budapest,Single,1.0,151.0,97610.0,Business,Yes,No,Petrol,Luxury Coupe
CusID_00274,20.0,Male,Chennai,Single,1.0,144.0,2100.0,Service,Yes,Yes,Diesel,Compact Sedan
CusID_00275,33.0,Male,Florence,Married,5.0,154.0,81500.0,Service,Yes,No,Hybrid,Crossover
CusID_00276,33.0,Female,,Married,3.0,154.0,129180.0,Business,Yes,No,Diesel,Sports Sedan
CusID_00277,37.0,Female,London,Divorced,4.0,135.0,43660.0,Business,Yes,Yes,Diesel,Utility Vehicle
CusID_00278,21.0,Male,Barcelona,Divorced,4.0,149.0,172000.0,Service,Yes,No,Diesel,Sports Utility Vehicle
CusID_00279,26.0,Male,Munich,Married,4.0,178.0,109700.0,Service,Yes,No,Diesel,Sports Utility Vehicle
CusID_00280,33.0,Female,Taipei,Single,1.0,163.0,106220.0,Business,Yes,No,Petrol,Luxury Coupe
CusID_00281,39.0,Female,Vienna,Divorced,3.0,144.0,133660.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_00282,21.0,Not_Specified,Delhi,Single,1.0,141.0,75500.0,Service,Yes,No,Hybrid,Luxury Sedan
CusID_00283,23.0,Female,Mumbai,Divorced,4.0,141.0,128200.0,Service,Yes,No,Hybrid,Station Wagon
CusID_00284,30.0,Not_Specified,London,Single,1.0,151.0,86750.0,Business,Yes,Yes,Diesel,Sports Utility Vehicle
CusID_00285,22.0,Not_Specified,Barcelona,Married,3.0,151.0,69600.0,Service,,No,Hybrid,Crossover
CusID_00286,36.0,Female,Vancouver,Single,1.0,149.0,67420.0,Business,Yes,Yes,Diesel,Luxury Sedan
CusID_00287,,Male,Barcelona,Divorced,4.0,149.0,,Business,Yes,No,Petrol,Sports Utility Vehicle
CusID_00288,59.0,Female,Kolkata,Divorced,3.0,147.0,86320.0,Business,Yes,Yes,Petrol,Sedan
CusID_00289,28.0,Male,Delhi,Divorced,4.0,174.0,102100.0,Service,Yes,No,Petrol,Luxury Sedan
CusID_00290,32.0,Female,Chennai,Married,3.0,144.0,21800.0,Service,Yes,Yes,Diesel,Crossover
CusID_00291,31.0,Male,Kuala Lampur,,4.0,159.0,96700.0,Service,No,No,Hybrid,Pickup-Truck
CusID_00292,27.0,Female,Barcelona,Married,5.0,158.0,24600.0,Service,Yes,Yes,,Compact Utility Vehicle
CusID_00293,,Male,Berlin,,5.0,170.0,83500.0,Service,Yes,No,Hybrid,Crossover
CusID_00294,54.0,Female,Kuala Lampur,Married,4.0,142.0,6500.0,Service,Yes,Yes,Hybrid,Hatchback
CusID_00295,32.0,Female,Kolkata,Married,5.0,141.0,21800.0,Service,Yes,Yes,Petrol,Compact Utility Vehicle
CusID_00296,16.0,Not_Specified,Paris,Single,1.0,159.0,3300.0,Service,Yes,Yes,Hybrid,Hatchback
CusID_00297,20.0,Male,Barcelona,Single,1.0,152.0,7100.0,Student,Yes,Yes,EV,Hatchback
CusID_00298,30.0,Not_Specified,New York City,Married,4.0,151.0,40430.0,Business,Yes,Yes,Diesel,Utility Vehicle
CusID_00299,23.0,Male,Vienna,Married,6.0,168.0,124570.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_00300,24.0,Female,Mumbai,Married,4.0,141.0,60500.0,Service,,No,Diesel,Utility vehicle
CusID_00301,48.0,Female,San Francisco,Married,5.0,139.0,111780.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_00302,32.0,Male,Shinjuku,Single,1.0,142.0,72390.0,Business,No,Yes,Petrol,Sports Utility Vehicle
CusID_00303,27.0,Female,Toronto,Divorced,4.0,136.0,103400.0,Service,Yes,No,Petrol,Station Wagon
CusID_00304,39.0,Male,Budapest,Divorced,2.0,177.0,92760.0,Business,Yes,No,Petrol,Sedan
CusID_00305,32.0,Not_Specified,Florence,Divorced,2.0,156.0,77270.0,Business,Yes,Yes,Petrol,Sedan
CusID_00306,15.0,Not_Specified,Kolkata,Single,1.0,143.0,4600.0,Service,Yes,Yes,Hybrid,Hatchback
CusID_00307,34.0,Female,London,Divorced,4.0,138.0,83670.0,Business,Yes,Yes,Petrol,Sedan
CusID_00308,27.0,Female,Taipei,Married,3.0,145.0,126600.0,Service,Yes,No,Diesel,Sports Utility Vehicle
CusID_00309,33.0,,Delhi,Married,2.0,178.0,153880.0,Business,Yes,No,Diesel,Sports Sedan
CusID_00310,34.0,Female,Sydney,Married,5.0,141.0,95100.0,Service,Yes,No,Hybrid,Station Wagon
CusID_00311,31.0,Female,Perth,Single,1.0,163.0,156430.0,Business,Yes,No,Diesel,Convertible
CusID_00312,24.0,Female,Budapest,Married,5.0,140.0,80700.0,Service,Yes,No,Hybrid,Station Wagon
CusID_00313,24.0,Female,Sydney,Married,4.0,142.0,117100.0,Service,Yes,No,Diesel,Sports Utility Vehicle
CusID_00314,49.0,Female,Vancouver,Married,4.0,147.0,104910.0,Business,Yes,No,Diesel,Sports Sedan
CusID_00315,23.0,Female,San Francisco,Married,6.0,136.0,78860.0,Business,Yes,Yes,Petrol,Sports Sedan
CusID_00316,20.0,Not_Specified,Berlin,Single,1.0,147.0,3000.0,Service,Yes,Yes,Petrol,Hatchback
CusID_00317,31.0,Male,Sydney,Single,1.0,142.0,41000.0,Service,Yes,Yes,Hybrid,Utility Vehicle
CusID_00318,,Female,New York City,Married,3.0,152.0,66120.0,Business,Yes,Yes,,Compact Utility Vehicle
CusID_00319,43.0,Male,Budapest,Married,3.0,150.0,136300.0,Service,Yes,No,Hybrid,Crossover
CusID_00320,31.0,Male,Paris,Married,3.0,165.0,74850.0,Business,Yes,Yes,Petrol,Sports Sedan
CusID_00321,30.0,Male,Taipei,Married,3.0,174.0,113360.0,Business,Yes,No,Diesel,Sports Sedan
CusID_00322,35.0,Female,San Francisco,Married,3.0,152.0,147000.0,Service,Yes,No,Hybrid,Sports Utility Vehicle
CusID_00323,26.0,Male,London,Divorced,3.0,156.0,66810.0,Business,Yes,Yes,Diesel,Crossover
CusID_00324,27.0,Male,Toronto,Single,1.0,167.0,124400.0,Service,Yes,No,Diesel,Luxury Coupe
CusID_00325,46.0,Male,Chennai,Married,3.0,148.0,34540.0,Business,Yes,Yes,Petrol,Crossover
CusID_00326,33.0,Not_Specified,,Divorced,3.0,141.0,159450.0,Business,Yes,No,Diesel,Pickup-Truck
CusID_00327,32.0,Female,Berlin,Married,3.0,139.0,46390.0,Business,Yes,Yes,Diesel,Sedan
CusID_00328,35.0,Not_Specified,Munich,Divorced,2.0,156.0,51810.0,Business,Yes,Yes,Petrol,Sedan
CusID_00329,45.0,Male,Paris,Divorced,2.0,163.0,9200.0,Service,Yes,Yes,Petrol,Hatchback
CusID_00330,27.0,Male,Florence,Single,1.0,165.0,79700.0,Service,Yes,No,Hybrid,Sports Utility Vehicle
CusID_00331,21.0,Male,Chennai,Married,2.0,142.0,24100.0,Service,Yes,Yes,Hybrid,Compact Utility Vehicle
CusID_00332,26.0,Male,Munich,Married,4.0,153.0,35000.0,Service,Yes,Yes,Hybrid,Crossover
CusID_00333,41.0,Female,Kolkata,Divorced,2.0,141.0,110780.0,Business,Yes,No,Diesel,Convertible
CusID_00334,20.0,Male,Paris,Single,1.0,145.0,8200.0,Service,Yes,Yes,Hybrid,Hatchback
CusID_00335,28.0,Male,Budapest,Single,1.0,161.0,14200.0,Student,Yes,Yes,Petrol,Coupe
CusID_00336,18.0,Female,Berlin,Single,1.0,138.0,3800.0,Service,Yes,Yes,Petrol,Compact Utility Vehicle
CusID_00337,43.0,Female,Perth,Married,6.0,135.0,45560.0,Business,Yes,Yes,Petrol,Sedan
CusID_00338,23.0,Female,Taipei,Divorced,2.0,138.0,106840.0,Business,Yes,No,Petrol,Convertible
CusID_00339,35.0,Not_Specified,Perth,Married,2.0,153.0,154810.0,Business,Yes,No,Diesel,Luxury Sedan
CusID_00340,18.0,Female,Florence,Single,1.0,132.0,8300.0,Student,No,Yes,Petrol,Compact Sedan
CusID_00341,18.0,Female,Budapest,Single,1.0,142.0,6000.0,Student,Yes,Yes,Hybrid,Compact Sedan
CusID_00342,28.0,Male,Budapest,Divorced,3.0,174.0,9200.0,Service,Yes,Yes,Diesel,Compact Sedan
CusID_00343,32.0,Male,Barcelona,Married,6.0,141.0,149300.0,Service,Yes,No,Diesel,Sports Utility Vehicle
CusID_00344,37.0,Female,Toronto,Married,4.0,159.0,145000.0,Service,Yes,,Petrol,Sports Utility Vehicle
CusID_00345,43.0,Male,New York City,Single,1.0,157.0,77400.0,Service,Yes,No,Petrol,Sports Utility Vehicle
CusID_00346,17.0,Male,Kuala Lampur,Single,1.0,150.0,6500.0,,Yes,Yes,Petrol,Hatchback
CusID_00347,50.0,Male,Toronto,Married,5.0,159.0,129950.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_00348,44.0,Female,Shinjuku,Single,1.0,161.0,130920.0,Business,Yes,No,Diesel,Convertible
CusID_00349,31.0,Male,Barcelona,Divorced,2.0,144.0,78550.0,Business,Yes,Yes,Diesel,Crossover
CusID_00350,25.0,Male,Munich,Single,1.0,150.0,12000.0,Student,Yes,Yes,Hybrid,Coupe
CusID_00351,34.0,Female,Perth,Married,4.0,147.0,101200.0,Service,Yes,No,Petrol,Sports Utility Vehicle
CusID_00352,53.0,Female,Kuala Lampur,Married,4.0,142.0,39490.0,Business,Yes,Yes,Petrol,Utility Vehicle
CusID_00353,38.0,Male,Berlin,Married,4.0,178.0,127500.0,Business,Yes,No,Diesel,Sports Sedan
CusID_00354,24.0,Male,Kuala Lampur,Divorced,3.0,178.0,108600.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_00355,37.0,Female,Barcelona,Single,1.0,157.0,87280.0,Business,Yes,Yes,Petrol,Luxury Coupe
CusID_00356,27.0,Male,Budapest,Married,2.0,163.0,68100.0,Service,Yes,No,Petrol,Sedan
CusID_00357,32.0,Male,Mumbai,Divorced,2.0,178.0,47840.0,Business,Yes,Yes,Petrol,Sedan
CusID_00358,20.0,Not_Specified,Perth,Single,1.0,155.0,3100.0,Student,Yes,Yes,Hybrid,Hatchback
CusID_00359,36.0,Female,Sydney,Divorced,2.0,142.0,23300.0,Service,Yes,Yes,Petrol,Compact Utility Vehicle
CusID_00360,52.0,Male,Budapest,Divorced,3.0,147.0,125140.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_00361,27.0,Male,Shinjuku,Married,6.0,146.0,20700.0,Service,No,Yes,Diesel,Pickup-Truck
CusID_00362,18.0,Not_Specified,Barcelona,Single,1.0,144.0,8800.0,Service,Yes,Yes,Hybrid,Compact Sedan
CusID_00363,22.0,Male,Shinjuku,Single,1.0,167.0,14100.0,Student,Yes,Yes,Petrol,Crossover
CusID_00364,23.0,Male,Paris,Married,5.0,150.0,158720.0,Business,Yes,No,Diesel,Sports Utility Vehicle
CusID_00365,23.0,Not_Specified,San Francisco,Divorced,3.0,152.0,137200.0,Service,Yes,No,Petrol,Sports Utility Vehicle
CusID_00366,38.0,Female,Sydney,Single,1.0,141.0,127520.0,Business,Yes,No,Diesel,Luxury Coupe
CusID_00367,21.0,Not_Specified,Chennai,Married,6.0,155.0,40530.0,Business,Yes,Yes,Diesel,Compact Utility Vehicle
CusID_00368,35.0,Not_Specified,Sydney,Single,1.0,138.0,32920.0,Business,Yes,Yes,Diesel,Compact Utility Vehicle
CusID_00369,16.0,Female,Florence,Single,1.0,157.0,4600.0,Service,Yes,Yes,Petrol,Compact Utility Vehicle
CusID_00370,20.0,Not_Specified,Vancouver,Single,1.0,149.0,5300.0,Student,Yes,Yes,EV,Hatchback
CusID_00371,36.0,Female,Toronto,Married,5.0,158.0,67670.0,Business,Yes,Yes,Diesel,Sports Sedan
CusID_00372,22.0,Female,Los Angeles,Married,6.0,145.0,150200.0,Service,Yes,No,Petrol,Sports Utility Vehicle
CusID_00373,47.0,Female,Chennai,Single,1.0,154.0,99150.0,Business,Yes,,Diesel,Luxury Coupe
CusID_00374,32.0,Not_Specified,Barcelona,Divorced,4.0,158.0,123390.0,Business,Yes,No,Petrol,Utility Vehicle
CusID_00375,,Female,New York City,Single,1.0,159.0,35700.0,Business,Yes,Yes,Diesel,Utility Vehicle
CusID_00376,35.0,Not_Specified,Vienna,,1.0,158.0,77660.0,Business,Yes,Yes,Diesel,Sports Utility Vehicle
CusID_00377,22.0,Female,,Married,2.0,144.0,114400.0,Service,Yes,No,Petrol,Sports Utility Vehicle
CusID_00378,15.0,Not_Specified,Munich,Single,1.0,147.0,3700.0,Student,Yes,Yes,Hybrid,Hatchback
CusID_00379,28.0,Male,Florence,Single,1.0,152.0,92100.0,Service,Yes,No,Hybrid,Sportscar
CusID_00380,33.0,Male,,Married,2.0,140.0,91450.0,Business,No,No,Petrol,Pickup-Truck
CusID_00381,38.0,Female,Delhi,Divorced,4.0,162.0,43000.0,Business,Yes,Yes,Petrol,Sedan
CusID_00382,25.0,Female,Los Angeles,Single,1.0,139.0,11800.0,Student,Yes,Yes,Hybrid,Sedan
CusID_00383,22.0,Male,Florence,Single,1.0,178.0,78000.0,Service,Yes,No,Diesel,Sports Utility Vehicle
CusID_00384,57.0,Male,Berlin,Divorced,2.0,178.0,390600.0,Undisclosed,Yes,Yes,Hybrid,Luxury Sedan
CusID_00385,30.0,Female,Taipei,Married,,162.0,44110.0,Business,Yes,Yes,Diesel,Sedan
CusID_00386,21.0,Not_Specified,Chennai,Married,4.0,148.0,58370.0,Business,Yes,Yes,Diesel,Utility Vehicle
CusID_00387,34.0,Male,Sydney,Divorced,3.0,167.0,133470.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_00388,23.0,Not_Specified,Berlin,Divorced,3.0,,67120.0,Business,Yes,Yes,Petrol,Sedan
CusID_00389,24.0,Not_Specified,Los Angeles,Married,6.0,138.0,126980.0,Business,Yes,No,Petrol,Station Wagon
CusID_00390,17.0,Male,Los Angeles,Single,1.0,155.0,5400.0,Student,Yes,Yes,EV,Hatchback
CusID_00391,23.0,Female,Perth,Divorced,4.0,145.0,85710.0,Business,Yes,Yes,Petrol,Sedan
CusID_00392,30.0,Female,Kuala Lampur,Single,1.0,158.0,49870.0,Business,Yes,Yes,Petrol,Utility Vehicle
CusID_00393,34.0,Female,Los Angeles,Divorced,2.0,135.0,151100.0,Service,Yes,No,Petrol,Sports Coupe
CusID_00394,23.0,Female,Delhi,Single,1.0,152.0,15300.0,Student,Yes,Yes,Petrol,Sedan
CusID_00395,24.0,Female,Sydney,Married,3.0,155.0,26300.0,Service,Yes,Yes,Petrol,Crossover
CusID_00396,26.0,Female,Munich,Married,6.0,158.0,183400.0,Service,Yes,No,Diesel,Sports Utility Vehicle
CusID_00397,25.0,Female,Munich,Married,3.0,160.0,24900.0,Service,Yes,Yes,Hybrid,Crossover
CusID_00398,30.0,Not_Specified,Delhi,Married,3.0,152.0,95530.0,Business,Yes,No,Petrol,Utility Vehicle
CusID_00399,,Not_Specified,Florence,Married,3.0,156.0,5300.0,Service,Yes,Yes,Hybrid,Sedan
CusID_00400,16.0,Not_Specified,Chennai,Single,1.0,157.0,6200.0,Student,Yes,Yes,Petrol,Hatchback
CusID_00401,18.0,Male,New York City,Single,1.0,159.0,6000.0,Service,Yes,Yes,Diesel,Compact Sedan
CusID_00402,23.0,Female,Paris,Divorced,3.0,150.0,58600.0,Service,No,No,Diesel,Compact Sedan
CusID_00403,58.0,Male,San Francisco,Divorced,3.0,178.0,82340.0,Business,Yes,Yes,Petrol,Sedan
CusID_00404,29.0,Male,Toronto,Married,5.0,146.0,116990.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_00405,30.0,Male,Toronto,Divorced,3.0,176.0,33590.0,Business,Yes,Yes,Diesel,Crossover
CusID_00406,25.0,Not_Specified,Munich,Single,1.0,159.0,137100.0,Service,Yes,No,Petrol,Convertible
CusID_00407,23.0,Not_Specified,Shinjuku,Married,2.0,160.0,62350.0,Business,Yes,Yes,Petrol,Utility Vehicle
CusID_00408,38.0,Male,Kuala Lampur,Single,1.0,146.0,68380.0,Business,Yes,Yes,Diesel,Sportscar
CusID_00409,20.0,Not_Specified,Munich,Single,1.0,158.0,7700.0,Service,Yes,Yes,Hybrid,Compact Sedan
CusID_00410,37.0,Female,Kolkata,Divorced,2.0,139.0,,Business,Yes,No,Diesel,Convertible
CusID_00411,35.0,Male,Paris,Married,3.0,179.0,123360.0,Business,Yes,No,Diesel,Sports Sedan
CusID_00412,31.0,Male,Munich,Single,1.0,162.0,83920.0,Business,Yes,Yes,Diesel,Sportscar
CusID_00413,42.0,Female,Chennai,Divorced,3.0,146.0,66600.0,Service,Yes,No,Petrol,Utility Vehicle
CusID_00414,45.0,Female,Delhi,Married,6.0,162.0,43730.0,Business,Yes,Yes,Petrol,Sedan
CusID_00415,49.0,Female,Budapest,Married,4.0,161.0,82300.0,Service,Yes,No,Petrol,Utility vehicle
CusID_00416,53.0,Male,Berlin,Married,2.0,174.0,57620.0,Business,Yes,Yes,Diesel,Pickup-Truck
CusID_00417,33.0,Not_Specified,Sydney,Single,1.0,152.0,,Business,Yes,Yes,Diesel,Sports Utility Vehicle
CusID_00418,20.0,Female,Delhi,Single,1.0,145.0,8600.0,Service,Yes,Yes,Diesel,Compact Utility Vehicle
CusID_00419,23.0,Male,Mumbai,Divorced,2.0,179.0,154650.0,Business,Yes,No,Diesel,Sportscar
CusID_00420,28.0,Male,Sydney,Married,5.0,177.0,105500.0,Service,Yes,No,Diesel,Sports Utility Vehicle
CusID_00421,23.0,Female,Berlin,Single,1.0,160.0,13600.0,Student,Yes,Yes,Hybrid,Sedan
CusID_00422,25.0,Female,Kolkata,Divorced,2.0,144.0,66300.0,Service,Yes,No,Hybrid,Utility Vehicle
CusID_00423,34.0,Female,Shinjuku,Single,1.0,152.0,53200.0,Service,Yes,No,Petrol,Sportscar
CusID_00424,30.0,Not_Specified,Kolkata,Married,6.0,155.0,54280.0,Business,Yes,Yes,Diesel,Compact Utility Vehicle
CusID_00425,34.0,Female,Florence,Married,4.0,157.0,63650.0,Business,Yes,Yes,Diesel,Compact Utility Vehicle
CusID_00426,33.0,Male,Barcelona,Single,1.0,147.0,156990.0,Business,Yes,No,Diesel,Luxury Coupe
CusID_00427,26.0,Male,Barcelona,Divorced,2.0,171.0,91260.0,Business,Yes,No,Diesel,Crossover
CusID_00428,57.0,Male,Kuala Lampur,Divorced,4.0,142.0,89920.0,Business,Yes,Yes,Diesel,Crossover
CusID_00429,31.0,Male,Vancouver,Divorced,2.0,155.0,182900.0,Service,Yes,No,Hybrid,Sportscar
CusID_00430,29.0,Not_Specified,Budapest,Divorced,4.0,139.0,74940.0,Business,Yes,Yes,Petrol,Sedan
CusID_00431,24.0,Female,Sydney,Divorced,3.0,136.0,37800.0,Service,Yes,Yes,Hybrid,Compact Utility Vehicle
CusID_00432,35.0,Female,Paris,Divorced,4.0,145.0,47920.0,Business,Yes,Yes,Diesel,Utility Vehicle
CusID_00433,23.0,Male,Taipei,Single,1.0,172.0,6700.0,Service,Yes,Yes,Hybrid,Hatchback
CusID_00434,37.0,Male,Kuala Lampur,Married,6.0,164.0,128310.0,Business,Yes,No,Diesel,Sports Utility Vehicle
CusID_00435,32.0,Female,Toronto,Divorced,4.0,136.0,350200.0,Undisclosed,Yes,Yes,Diesel,Luxury Sedan
CusID_00436,27.0,Female,Munich,Married,5.0,157.0,121800.0,Service,Yes,No,Diesel,Sports Utility Vehicle
CusID_00437,31.0,Not_Specified,Barcelona,Married,4.0,141.0,58920.0,Business,Yes,Yes,Diesel,Utility Vehicle
CusID_00438,37.0,Male,Kuala Lampur,Divorced,4.0,175.0,52160.0,Business,Yes,Yes,Petrol,Sedan
CusID_00439,30.0,Not_Specified,Kuala Lampur,Single,1.0,156.0,77650.0,Business,Yes,Yes,,Sports Utility Vehicle
CusID_00440,20.0,Female,Perth,Single,1.0,143.0,6000.0,Service,Yes,Yes,Hybrid,Compact Utility Vehicle
CusID_00441,39.0,Female,Vienna,Married,4.0,150.0,175200.0,Service,Yes,No,Diesel,Luxury Sedan
CusID_00442,33.0,Female,Vienna,Married,4.0,158.0,156560.0,Business,Yes,No,Diesel,Sports Sedan
CusID_00443,16.0,Female,Florence,Single,1.0,147.0,3900.0,Student,Yes,Yes,EV,Compact Sedan
CusID_00444,27.0,Male,New York City,Married,4.0,165.0,80100.0,Service,Yes,No,Petrol,Sedan
CusID_00445,50.0,Male,Kolkata,Married,6.0,178.0,70270.0,Business,Yes,Yes,Petrol,Compact Utility Vehicle
CusID_00446,38.0,Female,Shinjuku,,1.0,155.0,130910.0,Business,Yes,No,Diesel,Convertible
CusID_00447,27.0,Male,Chennai,Married,3.0,166.0,140200.0,Service,Yes,No,Petrol,Sports Sedan
CusID_00448,55.0,,Budapest,Divorced,3.0,136.0,11300.0,Service,Yes,Yes,Diesel,Compact Utility Vehicle
CusID_00449,27.0,Male,Toronto,Married,4.0,157.0,94110.0,Business,Yes,No,Petrol,Sports Sedan
CusID_00450,31.0,Male,New York City,Married,3.0,175.0,33670.0,Business,Yes,Yes,Diesel,Utility Vehicle
CusID_00451,42.0,Female,Budapest,Married,6.0,143.0,39900.0,Service,Yes,Yes,Petrol,Compact Utility Vehicle
CusID_00452,40.0,Male,Kuala Lampur,Married,4.0,180.0,49900.0,Service,Yes,Yes,Diesel,Pickup-Truck
CusID_00453,28.0,Male,Vienna,Divorced,2.0,166.0,57210.0,Business,Yes,Yes,,Sedan
CusID_00454,18.0,Male,New York City,Single,1.0,161.0,6600.0,Service,Yes,Yes,Diesel,Compact Sedan
CusID_00455,31.0,Not_Specified,Vienna,Married,4.0,143.0,60570.0,Business,Yes,Yes,Diesel,Utility Vehicle
CusID_00456,60.0,Male,Toronto,Married,3.0,163.0,109200.0,Service,Yes,No,Petrol,Sports Sedan
CusID_00457,20.0,Male,San Francisco,Single,1.0,173.0,4300.0,Service,Yes,Yes,Diesel,Compact Sedan
CusID_00458,47.0,Male,Berlin,Married,3.0,175.0,57740.0,Business,Yes,Yes,Diesel,Pickup-Truck
CusID_00459,20.0,Female,San Francisco,Single,1.0,137.0,6000.0,Student,Yes,Yes,Hybrid,Compact Sedan
CusID_00460,57.0,Male,Budapest,Divorced,3.0,148.0,183000.0,Service,Yes,No,Petrol,Luxury Sedan
CusID_00461,26.0,Female,Sydney,Divorced,4.0,143.0,178900.0,Service,Yes,No,,Station Wagon
CusID_00462,21.0,Male,New York City,Divorced,4.0,141.0,76220.0,Business,Yes,Yes,Diesel,Crossover
CusID_00463,45.0,Male,Budapest,Divorced,2.0,177.0,17700.0,Service,Yes,Yes,Diesel,Compact Sedan
CusID_00464,26.0,Female,San Francisco,Married,4.0,154.0,33000.0,Service,Yes,Yes,Petrol,Crossover
CusID_00465,35.0,Not_Specified,Berlin,Single,1.0,141.0,114420.0,Business,Yes,No,Diesel,Pickup-Truck
CusID_00466,55.0,Female,Budapest,Divorced,2.0,162.0,68400.0,Business,Yes,Yes,Petrol,Coupe
CusID_00467,17.0,Male,Munich,Single,1.0,134.0,5800.0,Student,No,Yes,EV,Hatchback
CusID_00468,37.0,Male,Mumbai,Single,1.0,155.0,170600.0,Service,Yes,No,Diesel,Luxury Coupe
